source_id,path,kelas,label,subjenis,source_set,sha256,file_size_bytes,readable,width,height,extension,group_id
a24266798391,dataset_batik/batik/Yogyakarta_Parang/0034.jpg,batik,1,Yogyakarta_Parang,development,3c3fa03e34cf1bb401ac4eac7b8143e85dc4a94e47f43c772a147ec3ea11bc9e,24060,True,224,224,.jpg,a24266798391
e7708ac8cb87,dataset_batik/batik/Yogyakarta_Parang/0036.jpg,batik,1,Yogyakarta_Parang,development,efa9186e347e385503b8a712c8d0193d725bfbaf516e029e8f6da14cee69b977,16535,True,224,224,.jpg,e7708ac8cb87
3c68bb5f2327,dataset_batik/batik/Yogyakarta_Parang/0038.jpg,batik,1,Yogyakarta_Parang,development,c79a40e61c8917b2483a8b57b0479dde3c89ba8f5f3e232d8e3c4c3030a539ff,18169,True,224,224,.jpg,3c68bb5f2327
519b6e1dfbd9,dataset_batik/batik/Yogyakarta_Parang/0039.jpg,batik,1,Yogyakarta_Parang,development,eb4cdae5b0d472a18e92121d5dfc2687ce46799ca344868d1645c22c1212bf17,19163,True,224,224,.jpg,519b6e1dfbd9
9710a61c2b42,dataset_batik/batik/Yogyakarta_Parang/004.jpg,batik,1,Yogyakarta_Parang,development,57260992d328d0c2194fb7ff10b2b27512e5a32107b6ec9b8bb05d654754d525,19946,True,224,224,.jpg,9710a61c2b42
0c9036a66a5e,dataset_batik/batik/Yogyakarta_Parang/0040.jpg,batik,1,Yogyakarta_Parang,development,15d2ae67534e3db83b16fef85f10eba5312bf5e241bd38a80d2c4b5ecb499ce8,17579,True,224,224,.jpg,0c9036a66a5e
a940ff920c6c,dataset_batik/batik/Yogyakarta_Parang/005.jpg,batik,1,Yogyakarta_Parang,development,bbbfccbb23db96abf7aae0f30bc518cf03781a717a5868f33dc27457d12cd888,16589,True,224,224,.jpg,a940ff920c6c
fd0c795decdf,dataset_batik/batik/Yogyakarta_Parang/006.jpg,batik,1,Yogyakarta_Parang,development,35b09811a12e72df7757c09a6f26fb933fbf10ce5943b496b19945486efd3077,18526,True,224,224,.jpg,fd0c795decdf
bdad9f0a9e63,dataset_batik/batik/Yogyakarta_Parang/007.jpg,batik,1,Yogyakarta_Parang,development,8a35bbde2b93d59033472e3472606fb94446e6f447c13a4707ad277b5f351b96,18962,True,224,224,.jpg,bdad9f0a9e63
fb19d7075d8a,dataset_batik/batik/Yogyakarta_Parang/008.jpg,batik,1,Yogyakarta_Parang,development,1693fee15fc579dd81877a09edad7d333174242144f041548d32b62c24f688a5,17038,True,224,224,.jpg,fb19d7075d8a
aa85c99944f2,dataset_batik/batik/Yogyakarta_Parang/009.jpg,batik,1,Yogyakarta_Parang,development,43b1a27aefe8d83210c971f53fddeef8d2523f946a9a558196ffbf76173dfcef,19790,True,224,224,.jpg,grp_a3833f8e9773
5bfe72414caf,dataset_batik/batik/batik pekalongan/pekalongan1.jpg,batik,1,batik pekalongan,development,9a90a98eaac90262bebb09064bba0c9873ca1918da0ad91ec3489fba2e10475a,18907,True,300,168,.jpg,5bfe72414caf
74dfb64fde15,dataset_batik/batik/batik pekalongan/pekalongan2.jpg,batik,1,batik pekalongan,development,dd7388c82cc7e012487958984e8331a3340623e0718520eadf8d43b890c5bfb9,2289222,True,1366,768,.jpg,74dfb64fde15
cba62b260aa8,dataset_batik/batik/batik pekalongan/pekalongan3.jpg,batik,1,batik pekalongan,development,b3ff769078699248b8722a449156c1e3f19669151e650fcefe66171343cadb59,1098148,True,2250,2250,.jpg,cba62b260aa8
e9fea915240b,dataset_batik/batik/batik pekalongan/pekalongan4.jpg,batik,1,batik pekalongan,development,c79ff2024109af2d2447eaebb71a1b6b5df5aa81516739cc07f9ea914b7a2df8,82800,True,400,300,.jpg,e9fea915240b
6900868add34,dataset_batik/batik/batik pekalongan/pekalongan5.jpg,batik,1,batik pekalongan,development,6bd2f85e02e5cdd3a4137c052bcbe26f354ee93c1b7af766322c96fe6b6daace,20991,True,225,225,.jpg,6900868add34
a234e5ca3e30,dataset_batik/batik/batik semarangan/semarangan1.jpg,batik,1,batik semarangan,development,fb34cd11cd5b643bd8353f8fd0e5c6565ed8d7891463fa9a7dc4b48e747f044c,32008,True,300,229,.jpg,a234e5ca3e30
f745452e50e3,dataset_batik/batik/batik semarangan/semarangan2.jpg,batik,1,batik semarangan,development,9e6fa61315f6a69723e71e8bc4c25336912541c4063c63c73a45c7448f1219c2,14519,True,195,259,.jpg,f745452e50e3
1e1c6c73c84d,dataset_batik/batik/batik semarangan/semarangan3.jpg,batik,1,batik semarangan,development,d33812669d5ce9a409a705147d510f41ef622f0d727a7e3ba6e6b1ca881bfbca,20625,True,252,200,.jpg,grp_1e1c6c73c84d
028b7571da11,dataset_batik/batik/batik semarangan/semarangan4.jpg,batik,1,batik semarangan,development,88dcc0d36156330b7f470460c5f42d32999291a0f0a7debb6c26f6cc2f4f4766,14416,True,302,167,.jpg,028b7571da11
9ca0fa064166,dataset_batik/batik/batik semarangan/semarangan5.jpg,batik,1,batik semarangan,development,67e5cef3e54a9ae11418545d1c98e6e37e819d53ef7fd7fa2e840e45fc2e6133,21374,True,252,200,.jpg,grp_1e1c6c73c84d
24dcb9ff498b,dataset_batik/batik/batik solo/solo1.png,batik,1,batik solo,development,7ef1a9063491a4b2d4c5037141cb6a965feef204fe446024b4210436e24528b5,1469840,True,939,625,.png,24dcb9ff498b
f11fc60776fe,dataset_batik/batik/batik solo/solo2.jpg,batik,1,batik solo,development,523f9f9bdce2771e4783059efcdb2f21d312e836363504dfb8780bb1a5f99b6e,60392,True,600,400,.jpg,f11fc60776fe
e0dbc911eac7,dataset_batik/batik/batik solo/solo4.jpg,batik,1,batik solo,development,44c25e1beaf701f27262b4741084a2f5508baad953e3a7d01bc00773cda4651b,20832,True,229,220,.jpg,e0dbc911eac7
0fd5923aff43,dataset_batik/batik/batik solo/solo5.jpg,batik,1,batik solo,development,adcac0d46b146b05dd8906c58c690d02313a4205187b88fb974f6674aa2a902c,119587,True,1200,675,.jpg,0fd5923aff43
1c522c3d0bdc,dataset_batik/non_batik/bunga_nonbatik/bunga (1).png,non_batik,0,bunga_nonbatik,development,133b35b695a466a8c611d2ccbeba5010da79eba99c9d0b21f75d712116a54cf8,2711861,True,1086,1448,.png,1c522c3d0bdc
3424f5620431,dataset_batik/non_batik/bunga_nonbatik/bunga (10).png,non_batik,0,bunga_nonbatik,development,c5fa20578d7c69689619864c78d9e9fc064562d581a60e4abe62d9c1869bf649,2697239,True,1086,1448,.png,3424f5620431
ed293cabd087,dataset_batik/non_batik/bunga_nonbatik/bunga (2).png,non_batik,0,bunga_nonbatik,development,d8b5bade50b17b38532b0cdd4f1cf13d3764e39cbd284720460a9a3676286ae5,2517286,True,1086,1448,.png,ed293cabd087
f190f4ab82fd,dataset_batik/non_batik/bunga_nonbatik/bunga (3).png,non_batik,0,bunga_nonbatik,development,12b55490dc893d48b5aed6a5114493633e61047051e5c5580025b5bdda099956,3077082,True,1086,1448,.png,f190f4ab82fd
7a26d7e18b89,dataset_batik/non_batik/bunga_nonbatik/bunga (4).png,non_batik,0,bunga_nonbatik,development,17967ec456d64ae13a1d400eed0fbd317464719a3845b1117c86abb1f947f052,2598733,True,1086,1448,.png,7a26d7e18b89
21b7b85d4086,dataset_batik/non_batik/bunga_nonbatik/bunga (5).png,non_batik,0,bunga_nonbatik,development,bd35d89557f3d7c250402603a66f43c6df63fbf6eaa9d68d9aa7c696094ed90f,2881615,True,1086,1448,.png,21b7b85d4086
bc0863dfd9c1,dataset_batik/non_batik/bunga_nonbatik/bunga (6).png,non_batik,0,bunga_nonbatik,development,7fe78b8672fd641063d26c279ed7249b01dcf34069c06f375932758a6eb97627,2709538,True,1086,1448,.png,bc0863dfd9c1
eac540cba307,dataset_batik/non_batik/bunga_nonbatik/bunga (7).png,non_batik,0,bunga_nonbatik,development,aa04d6f4ce9bbc3385383af1402d4fd8b631932ec2b213b4dadd0d436c500a03,3100709,True,1086,1448,.png,eac540cba307
db4135d30eec,dataset_batik/non_batik/bunga_nonbatik/bunga (8).png,non_batik,0,bunga_nonbatik,development,7f3c21948c619216f6ffc14dfdc51babcb87d55032d6d65fe6ac3cceedf86119,2738562,True,1086,1448,.png,db4135d30eec
c9420c985ea9,dataset_batik/non_batik/bunga_nonbatik/bunga (9).png,non_batik,0,bunga_nonbatik,development,09f713172bf47d4aa1a9a8ee89cc7c04a0520cc879b0285a2ec5d949c60a287b,2874762,True,1086,1448,.png,c9420c985ea9
3d5238641255,dataset_batik/non_batik/bunga_nonbatik/bunga1.jpg,non_batik,0,bunga_nonbatik,development,7c5c7aa70f10f9a517bcbb24eaa4c4947fb4045fd0bb3daede1abb933338a114,93032,True,688,687,.jpg,3d5238641255
62ac50dcc85a,dataset_batik/non_batik/bunga_nonbatik/bunga2.jpg,non_batik,0,bunga_nonbatik,development,3887789ff77a89863dcda262dff368af4e07f94298755a13ea1ba692e1421358,564668,True,1024,1024,.jpg,62ac50dcc85a
1f9fa02cb0e6,dataset_batik/non_batik/bunga_nonbatik/bunga3.webp,non_batik,0,bunga_nonbatik,development,f868a926d2aa8d691e45ea9e2c2876ef6b329d8111a667d160b0ebfde183ac58,66860,True,800,800,.webp,1f9fa02cb0e6
c5761d229b6c,dataset_batik/non_batik/garis/garis1 (1).jpg,non_batik,0,garis,development,0fac4ac71ca9846fadd00b9c696c51690adee7da0404825d9351b3762f6b1c99,14303,True,300,168,.jpg,c5761d229b6c
e7a78b6680b5,dataset_batik/non_batik/garis/garis1 (2).jpg,non_batik,0,garis,development,51da20bc7e67dc6ace8c6da03dd74446f8e2a9024e5cfb500cf5d953b3c895bf,579585,True,1280,1280,.jpg,e7a78b6680b5
bbcc043171d4,dataset_batik/non_batik/garis/garis1 (3).jpg,non_batik,0,garis,development,ee225519c5fd45d51b576b848cd1e6bbb5e97defe49214e92540e0a62702f711,42497273,True,7360,4912,.jpg,bbcc043171d4
c11183e9d1cd,dataset_batik/non_batik/garis/garis1 (4).jpg,non_batik,0,garis,development,725638fc3d97b43319435777c59945f2bd82488e46bce94be4a3e59e60c1c6f9,15555908,True,6000,4000,.jpg,c11183e9d1cd
c1afa12764cf,dataset_batik/non_batik/garis/garis1 (5).jpg,non_batik,0,garis,development,43bb96e7b32742aad8b36bfa180594b864950bf98a2a8dd5d118015a4f1050e5,18960880,True,6000,4000,.jpg,c1afa12764cf
4b2cb2577a69,dataset_batik/non_batik/geometris/geometris (1).png,non_batik,0,geometris,development,a9bf6d6d2a388f38343d391a7a578f1d27f01209581eb5631bdf98ab2e48c115,2130274,True,1086,1448,.png,4b2cb2577a69
92deccab5470,dataset_batik/non_batik/geometris/geometris (10).png,non_batik,0,geometris,development,37ddeb8772a7dd150f8a12853d65552c6635e54ffacd6dc899f4217222585b07,2715993,True,1086,1448,.png,92deccab5470
f6b3418e39a1,dataset_batik/non_batik/geometris/geometris (2).png,non_batik,0,geometris,development,4fa947cedb8c58ced4e31086ea857ba10c38888fce27e1f75dcd69bcda003908,2821341,True,1086,1448,.png,f6b3418e39a1
9dd396e5e2cf,dataset_batik/non_batik/geometris/geometris (3).png,non_batik,0,geometris,development,c4480ad242f01f05fd9a32c9d90acdd248b657bd93250d0ac82be7b721bfee8b,3400980,True,1086,1448,.png,9dd396e5e2cf
d9276d559999,dataset_batik/non_batik/geometris/geometris (4).png,non_batik,0,geometris,development,2622dfb9d83aabf3fed5f24c137ec6f809f9aacfb47ee39e159062e29fb7addd,2705845,True,1086,1448,.png,d9276d559999
2147c3827a53,dataset_batik/non_batik/geometris/geometris (5).png,non_batik,0,geometris,development,ec56dbfba54c84d96a15dd9225f51149af86782c36161d5ab256f3e1439920f4,3255757,True,1086,1448,.png,2147c3827a53
41c663680f51,dataset_batik/non_batik/geometris/geometris (6).png,non_batik,0,geometris,development,30cb82ed43a6565902a6b410479aaccdbd77e43f7117caf683c77e9cc35b41c1,2885116,True,1086,1448,.png,41c663680f51
fc6da929304d,dataset_batik/non_batik/geometris/geometris (7).png,non_batik,0,geometris,development,f3843a77d1f62687b3ecbb81287ed1ee6241277e081748a26927e0cd007b2f45,1974388,True,1086,1448,.png,fc6da929304d
f88b483bd98e,dataset_batik/non_batik/geometris/geometris (8).png,non_batik,0,geometris,development,39de58770dbdc68f569318d37e27022350db5de7b12cfe3b779a277b1d235724,3168887,True,1086,1448,.png,f88b483bd98e
3d11a9f87152,dataset_batik/non_batik/geometris/geometris (9).png,non_batik,0,geometris,development,d6a18c2b8b5eb7563483ef5233c0130b8f43a3f970c22f29df732c92982b6912,2177552,True,1086,1448,.png,3d11a9f87152
0ce96dcf1e27,dataset_batik/non_batik/kotak/kotak2.jpg,non_batik,0,kotak,development,c088a48530b35666ba62bda006117496bcafdfa843d80400fe87d998119ccd0d,59500,True,500,500,.jpg,0ce96dcf1e27
9a27b470f78d,dataset_batik/non_batik/kotak/kotak3.png,non_batik,0,kotak,development,740aba9bad6927b9e575e2e7c51b9a2e60fe3d443ddeb3aa21bca01c1d6fcc56,18928,True,192,256,.png,9a27b470f78d
bcabfe0310f4,dataset_batik/non_batik/kotak/kotak4.jpg,non_batik,0,kotak,development,59a7f5423773742513c7474dde409b1b2e5499e3a05375cc806345fad54c35b5,662182,True,1200,1200,.jpg,bcabfe0310f4
648259d35596,dataset_batik/non_batik/kotak/kotak5.jpg,non_batik,0,kotak,development,6338266d495c33b597a4655095ba6b499d48d0e617dd50a40bd822a367520e09,61457,True,360,360,.jpg,648259d35596
8050e3061ee9,dataset_batik/non_batik/modern/modern (1).png,non_batik,0,modern,development,1cfd012cc020921cdb66192e78fe0186b395b1d040e634583759226929836104,2028386,True,1086,1448,.png,8050e3061ee9
5749ecfbcd39,dataset_batik/non_batik/modern/modern (10).png,non_batik,0,modern,development,32eb7e997e55ea25560391fee1e7b2651445545f1f8345ea627c865bcf3ac5d9,2837483,True,1086,1448,.png,5749ecfbcd39
bb5154fad02f,dataset_batik/non_batik/modern/modern (2).png,non_batik,0,modern,development,a1c45a1f00f95e66df8143ab33e6535699ad3ee0d9ab7b30caaf4c12960e7c92,1984975,True,1086,1448,.png,bb5154fad02f
33eb73d4c302,dataset_batik/non_batik/modern/modern (3).png,non_batik,0,modern,development,be9ed07205adcc862b4d49b2745b45bfbfc932052f63ea7587e28c78d10d69d4,2828226,True,1086,1448,.png,33eb73d4c302
a7f92f18470f,dataset_batik/non_batik/modern/modern (4).png,non_batik,0,modern,development,0cd06f66ec63fd94e570ad4b0b3334adcd077d31a0de962dc103bb4550f2c969,2077271,True,1086,1448,.png,a7f92f18470f
3ca855a91edc,dataset_batik/non_batik/modern/modern (5).png,non_batik,0,modern,development,42d954e25b1f5d1ad96600d0c8dd6dbd7ccef416ed7365867f06ee8e91225224,2063151,True,1086,1448,.png,3ca855a91edc
699c4602a8e0,dataset_batik/non_batik/modern/modern (6).png,non_batik,0,modern,development,e67c51df5b81a5f7b77e8f752b92274e6ea3cf8abe685009d1887a494efaabb4,2689973,True,1086,1448,.png,699c4602a8e0
ad3de2744108,dataset_batik/non_batik/modern/modern (7).png,non_batik,0,modern,development,1ef920a74079f6e11058b61bb8f408f533af20abe4e3d2beed12f7afea7cb12a,2058811,True,1086,1448,.png,ad3de2744108
3f3ad4376dd0,dataset_batik/non_batik/modern/modern (8).png,non_batik,0,modern,development,5605a38355faeedadf7db89b113aee3c675c54672c33cbffd9d47d012d4ab91e,2271057,True,1086,1448,.png,3f3ad4376dd0
6a5fca546dc0,dataset_batik/non_batik/modern/modern (9).png,non_batik,0,modern,development,13fffb86b3efcef0077dfdeaefe1da209b1ad8571f5a5bcc1b2477757b7e5877,2741459,True,1086,1448,.png,6a5fca546dc0
ffeae644af12,dataset_batik/non_batik/polkadot/polkadot4.jpg,non_batik,0,polkadot,development,ff57f17e318776e9e62dfdbdac8edb82f733caafc2589ddf8779961095ebc23f,10816,True,225,225,.jpg,ffeae644af12
4bd0134802da,dataset_batik/non_batik/polkadot/polkadot5.jpg,non_batik,0,polkadot,development,287bfcd5ad247c22b96fc66fd59d864cac15214af61f0a5125a674a0fb436f43,33834,True,626,418,.jpg,4bd0134802da
3c1f730579dc,dataset_batik/non_batik/polos/polos (1).png,non_batik,0,polos,development,aa5cd4c6fd23fa9f365e90816e34cd5887150ec0a15b2f67cc519a99784c9731,2131792,True,1086,1448,.png,3c1f730579dc
5f82b8c47ed9,dataset_batik/non_batik/polos/polos (10).png,non_batik,0,polos,development,37817dcd15dcfbca6c5f7705581723699e4cf66a1de3b1a565270861fdb872ed,3127311,True,1086,1448,.png,5f82b8c47ed9
1937342e6d3a,dataset_batik/non_batik/polos/polos (2).png,non_batik,0,polos,development,2346f66fb1394a79dde34210952ece6189910e23adaac528846fbf040a0c3432,2517734,True,1086,1448,.png,1937342e6d3a
51819fbbc26f,dataset_batik/non_batik/polos/polos (3).png,non_batik,0,polos,development,b56118e2634a391f8ca3773e10d9d4f9659a836289a5d4d31b7cc58eb4ef810b,2950346,True,1086,1448,.png,51819fbbc26f
378df26e0ccb,dataset_batik/non_batik/polos/polos (4).png,non_batik,0,polos,development,6edb95473b630d1230097c7d68b6304b9db6dae0d4b0452cd56ea079cf072a52,2424636,True,1086,1448,.png,378df26e0ccb
d5ce7ee1e352,dataset_batik/non_batik/polos/polos (5).png,non_batik,0,polos,development,26d8b5bef530c65458d56c0967559f4f8b0dcc9f0732089fd4a55fa2d4dc564a,2819922,True,1086,1448,.png,d5ce7ee1e352
27a1a686fc67,dataset_batik/non_batik/polos/polos (6).png,non_batik,0,polos,development,fe4d86046259e14f94b9cb1a64932ca77fa347a27cf55290f0b3a51eda7d02e6,2868341,True,1086,1448,.png,27a1a686fc67
6b6b7bdfe34a,dataset_batik/non_batik/polos/polos (7).png,non_batik,0,polos,development,a1b2d72228081cf09342281bbf98b24e65e624f84affeee58487a90d872423f4,2731934,True,1086,1448,.png,6b6b7bdfe34a
3b5356f36723,dataset_batik/non_batik/polos/polos (8).png,non_batik,0,polos,development,9ab52283047649d4bfb392d17668fb95487f4d12d3cb22eed1650610199b8aa7,2167209,True,1086,1448,.png,3b5356f36723
0ed496d9169c,dataset_batik/non_batik/polos/polos (9).png,non_batik,0,polos,development,8fadd2a30efb537f832ca3d79c54ff0e4a8b3d442f73f3393dcea3572d587aa1,2892951,True,1086,1448,.png,0ed496d9169c
c9fffdb4983d,dataset_batik/non_batik/tenun/tenun (1).png,non_batik,0,tenun,development,7f7b90ae3e053da445a19aee2d1a7f0266985ad9cabb734d5ddd15ea8cc7a345,2694677,True,1086,1448,.png,c9fffdb4983d
0b857a24ecf0,dataset_batik/non_batik/tenun/tenun (10).png,non_batik,0,tenun,development,80d04ba7d7aaec39c79808311c8e244fc219f6f88d3befdb82f0fc423626b614,3450044,True,1086,1448,.png,0b857a24ecf0
b2131a29e3e4,dataset_batik/non_batik/tenun/tenun (2).png,non_batik,0,tenun,development,d1a67f32d890c9c17272022f1072d8b8a0dd8c1cbfa5ebedbbcf3c5489e0e1d0,2930002,True,1086,1448,.png,b2131a29e3e4
d916f3c4756e,dataset_batik/non_batik/tenun/tenun (3).png,non_batik,0,tenun,development,51a0610c4c92c5e8f6337892292f5fc6ffadcfec0d700f995fdb9fe6e8a191b7,2955685,True,1086,1448,.png,d916f3c4756e
3db82daf6e86,dataset_batik/non_batik/tenun/tenun (4).png,non_batik,0,tenun,development,a8686b576b1adb6320559cb87c9f05b22606c26e339c05745487e0f432d0fa09,2651538,True,1086,1448,.png,3db82daf6e86
e6a8630feb76,dataset_batik/non_batik/tenun/tenun (5).png,non_batik,0,tenun,development,d7ea1fc2fdaba8e1d94376cf00bf730d6d17386a1183efbb0f84295aa22c80cc,2828185,True,1086,1448,.png,e6a8630feb76
be63966ec5ec,dataset_batik/non_batik/tenun/tenun (6).png,non_batik,0,tenun,development,09afc696eff1dee4af0ce80ae510921a6fc3dfbd468def895911a67c6af5f4fa,2819879,True,1086,1448,.png,be63966ec5ec
31a7bede42b0,dataset_batik/non_batik/tenun/tenun (7).png,non_batik,0,tenun,development,d5a05a92d53b02599660f43b66437fce95e5c250163e1491cb160f9883b0be3e,3663117,True,1086,1448,.png,31a7bede42b0
372c786cc900,dataset_batik/non_batik/tenun/tenun (8).png,non_batik,0,tenun,development,badeb011142e9b349164d6c29c21db8a995b6b227e00cd43117d468975473b00,2930962,True,1086,1448,.png,372c786cc900
dac06cb81326,dataset_batik/non_batik/tenun/tenun (9).png,non_batik,0,tenun,development,c4b340d8853e97d9bdc7e7def9cfbc3dc577ffe5a770f08ba8d4dc6bee9d47a5,2253887,True,1086,1448,.png,dac06cb81326
