generated_path,source_id,group_id,source_path,kelas,label,subjenis,partition,is_augmented,transform
dataset_aug/final_train/batik/0036__9c55efc8bc01__rot180_0047.jpg,9c55efc8bc01,9c55efc8bc01,dataset_batik/batik/Yogyakarta_Kawung/0036.jpg,batik,1,Yogyakarta_Kawung,final_train,True,rot180
dataset_aug/final_train/batik/0010__9c71e54f91f9__orig_0098.jpg,9c71e54f91f9,9c71e54f91f9,dataset_batik/batik/Yogyakarta_Parang/0010.jpg,batik,1,Yogyakarta_Parang,final_train,False,original
dataset_aug/final_train/batik/semarangan5__9ca0fa064166__orig_0133.jpg,9ca0fa064166,grp_1e1c6c73c84d,dataset_batik/batik/batik semarangan/semarangan5.jpg,batik,1,batik semarangan,final_train,False,original
dataset_aug/final_train/batik/0029__9cc5012e3077__orig_0060.jpg,9cc5012e3077,9cc5012e3077,dataset_batik/batik/SumateraBarat_Rumah_Minang/0029.jpg,batik,1,SumateraBarat_Rumah_Minang,final_train,False,original
dataset_aug/final_train/batik/0029__9cc5012e3077__rot180_0011.jpg,9cc5012e3077,9cc5012e3077,dataset_batik/batik/SumateraBarat_Rumah_Minang/0029.jpg,batik,1,SumateraBarat_Rumah_Minang,final_train,True,rot180
dataset_aug/final_train/batik/0028__9fb8bf36fd8b__orig_0020.jpg,9fb8bf36fd8b,grp_204cc85f05f5,dataset_batik/batik/Solo_Parang/0028.jpg,batik,1,Solo_Parang,final_train,False,original
dataset_aug/final_train/batik/0030__a10f0a7e53bd__orig_0022.jpg,a10f0a7e53bd,a10f0a7e53bd,dataset_batik/batik/Solo_Parang/0030.jpg,batik,1,Solo_Parang,final_train,False,original
dataset_aug/final_train/batik/0030__a10f0a7e53bd__zoom08_0052.jpg,a10f0a7e53bd,a10f0a7e53bd,dataset_batik/batik/Solo_Parang/0030.jpg,batik,1,Solo_Parang,final_train,True,zoom08
dataset_aug/final_train/batik/semarangan1__a234e5ca3e30__orig_0129.jpg,a234e5ca3e30,a234e5ca3e30,dataset_batik/batik/batik semarangan/semarangan1.jpg,batik,1,batik semarangan,final_train,False,original
dataset_aug/final_train/batik/0034__a24266798391__orig_0113.jpg,a24266798391,a24266798391,dataset_batik/batik/Yogyakarta_Parang/0034.jpg,batik,1,Yogyakarta_Parang,final_train,False,original
dataset_aug/final_train/batik/0021__a291e5c48a49__orig_0054.jpg,a291e5c48a49,a291e5c48a49,dataset_batik/batik/SumateraBarat_Rumah_Minang/0021.jpg,batik,1,SumateraBarat_Rumah_Minang,final_train,False,original
dataset_aug/final_train/batik/0017__a3833f8e9773__orig_0101.jpg,a3833f8e9773,grp_a3833f8e9773,dataset_batik/batik/Yogyakarta_Parang/0017.jpg,batik,1,Yogyakarta_Parang,final_train,False,original
dataset_aug/final_train/batik/0017__a3833f8e9773__rot270_0030.jpg,a3833f8e9773,grp_a3833f8e9773,dataset_batik/batik/Yogyakarta_Parang/0017.jpg,batik,1,Yogyakarta_Parang,final_train,True,rot270
dataset_aug/final_train/batik/0036__a592c69656eb__orig_0027.jpg,a592c69656eb,a592c69656eb,dataset_batik/batik/Solo_Parang/0036.jpg,batik,1,Solo_Parang,final_train,False,original
dataset_aug/final_train/batik/005__a940ff920c6c__orig_0119.jpg,a940ff920c6c,a940ff920c6c,dataset_batik/batik/Yogyakarta_Parang/005.jpg,batik,1,Yogyakarta_Parang,final_train,False,original
dataset_aug/final_train/batik/009__aa85c99944f2__orig_0123.jpg,aa85c99944f2,grp_a3833f8e9773,dataset_batik/batik/Yogyakarta_Parang/009.jpg,batik,1,Yogyakarta_Parang,final_train,False,original
dataset_aug/final_train/batik/009__aa85c99944f2__rot180_0002.jpg,aa85c99944f2,grp_a3833f8e9773,dataset_batik/batik/Yogyakarta_Parang/009.jpg,batik,1,Yogyakarta_Parang,final_train,True,rot180
dataset_aug/final_train/batik/0016__ae689bfb028c__orig_0012.jpg,ae689bfb028c,ae689bfb028c,dataset_batik/batik/Solo_Parang/0016.jpg,batik,1,Solo_Parang,final_train,False,original
dataset_aug/final_train/batik/0__aefd54b84960__orig_0001.jpg,aefd54b84960,aefd54b84960,dataset_batik/batik/Batik Sekar Jagad/0.jpg,batik,1,Batik Sekar Jagad,final_train,False,original
dataset_aug/final_train/batik/0__aefd54b84960__flip_v_0015.jpg,aefd54b84960,aefd54b84960,dataset_batik/batik/Batik Sekar Jagad/0.jpg,batik,1,Batik Sekar Jagad,final_train,True,flip_v
dataset_aug/final_train/batik/0032__b9f0bcdd4ffc__orig_0112.jpg,b9f0bcdd4ffc,b9f0bcdd4ffc,dataset_batik/batik/Yogyakarta_Parang/0032.jpg,batik,1,Yogyakarta_Parang,final_train,False,original
dataset_aug/final_train/batik/0032__b9f0bcdd4ffc__rot180_0029.jpg,b9f0bcdd4ffc,b9f0bcdd4ffc,dataset_batik/batik/Yogyakarta_Parang/0032.jpg,batik,1,Yogyakarta_Parang,final_train,True,rot180
dataset_aug/final_train/batik/0016__ba741b615b90__orig_0072.jpg,ba741b615b90,ba741b615b90,dataset_batik/batik/Yogyakarta_Kawung/0016.jpg,batik,1,Yogyakarta_Kawung,final_train,False,original
dataset_aug/final_train/batik/0016__ba741b615b90__brightness0p97_0053.jpg,ba741b615b90,ba741b615b90,dataset_batik/batik/Yogyakarta_Kawung/0016.jpg,batik,1,Yogyakarta_Kawung,final_train,True,brightness0p97
dataset_aug/final_train/batik/0035__bbdb13d788e1__orig_0089.jpg,bbdb13d788e1,bbdb13d788e1,dataset_batik/batik/Yogyakarta_Kawung/0035.jpg,batik,1,Yogyakarta_Kawung,final_train,False,original
dataset_aug/final_train/batik/0035__bbdb13d788e1__rot90_0001.jpg,bbdb13d788e1,bbdb13d788e1,dataset_batik/batik/Yogyakarta_Kawung/0035.jpg,batik,1,Yogyakarta_Kawung,final_train,True,rot90
dataset_aug/final_train/batik/0027__bd730be873eb__orig_0082.jpg,bd730be873eb,bd730be873eb,dataset_batik/batik/Yogyakarta_Kawung/0027.jpg,batik,1,Yogyakarta_Kawung,final_train,False,original
dataset_aug/final_train/batik/0027__bd730be873eb__contrast1p14_0018.jpg,bd730be873eb,bd730be873eb,dataset_batik/batik/Yogyakarta_Kawung/0027.jpg,batik,1,Yogyakarta_Kawung,final_train,True,contrast1p14
dataset_aug/final_train/batik/007__bdad9f0a9e63__orig_0121.jpg,bdad9f0a9e63,bdad9f0a9e63,dataset_batik/batik/Yogyakarta_Parang/007.jpg,batik,1,Yogyakarta_Parang,final_train,False,original
dataset_aug/final_train/batik/0036__be07729e8e4c__orig_0062.jpg,be07729e8e4c,be07729e8e4c,dataset_batik/batik/SumateraBarat_Rumah_Minang/0036.jpg,batik,1,SumateraBarat_Rumah_Minang,final_train,False,original
dataset_aug/final_train/batik/0031__c23c92dfb3a6__orig_0086.jpg,c23c92dfb3a6,c23c92dfb3a6,dataset_batik/batik/Yogyakarta_Kawung/0031.jpg,batik,1,Yogyakarta_Kawung,final_train,False,original
dataset_aug/final_train/batik/0031__c23c92dfb3a6__flip_v_0024.jpg,c23c92dfb3a6,c23c92dfb3a6,dataset_batik/batik/Yogyakarta_Kawung/0031.jpg,batik,1,Yogyakarta_Kawung,final_train,True,flip_v
dataset_aug/final_train/batik/0014__c2b746a6af12__orig_0070.jpg,c2b746a6af12,c2b746a6af12,dataset_batik/batik/Yogyakarta_Kawung/0014.jpg,batik,1,Yogyakarta_Kawung,final_train,False,original
dataset_aug/final_train/batik/0037__c54620730f2e__orig_0091.jpg,c54620730f2e,c54620730f2e,dataset_batik/batik/Yogyakarta_Kawung/0037.jpg,batik,1,Yogyakarta_Kawung,final_train,False,original
dataset_aug/final_train/batik/0023__c8389f7774ca__orig_0056.jpg,c8389f7774ca,c8389f7774ca,dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,batik,1,SumateraBarat_Rumah_Minang,final_train,False,original
dataset_aug/final_train/batik/0024__c8a756244bdd__orig_0079.jpg,c8a756244bdd,c8a756244bdd,dataset_batik/batik/Yogyakarta_Kawung/0024.jpg,batik,1,Yogyakarta_Kawung,final_train,False,original
dataset_aug/final_train/batik/0024__c8a756244bdd__rot90_0037.jpg,c8a756244bdd,c8a756244bdd,dataset_batik/batik/Yogyakarta_Kawung/0024.jpg,batik,1,Yogyakarta_Kawung,final_train,True,rot90
dataset_aug/final_train/batik/pekalongan3__cba62b260aa8__orig_0126.jpg,cba62b260aa8,cba62b260aa8,dataset_batik/batik/batik pekalongan/pekalongan3.jpg,batik,1,batik pekalongan,final_train,False,original
dataset_aug/final_train/batik/0022__cc4ed19c721d__orig_0016.jpg,cc4ed19c721d,cc4ed19c721d,dataset_batik/batik/Solo_Parang/0022.jpg,batik,1,Solo_Parang,final_train,False,original
dataset_aug/final_train/batik/009__cccca1ba3cae__orig_0097.jpg,cccca1ba3cae,cccca1ba3cae,dataset_batik/batik/Yogyakarta_Kawung/009.jpg,batik,1,Yogyakarta_Kawung,final_train,False,original
dataset_aug/final_train/batik/0012__cd0513428af6__orig_0099.jpg,cd0513428af6,grp_a3833f8e9773,dataset_batik/batik/Yogyakarta_Parang/0012.jpg,batik,1,Yogyakarta_Parang,final_train,False,original
dataset_aug/final_train/batik/002__cef09f780063__orig_0104.jpg,cef09f780063,cef09f780063,dataset_batik/batik/Yogyakarta_Parang/002.jpg,batik,1,Yogyakarta_Parang,final_train,False,original
dataset_aug/final_train/batik/002__cef09f780063__rot-5p8_0040.jpg,cef09f780063,cef09f780063,dataset_batik/batik/Yogyakarta_Parang/002.jpg,batik,1,Yogyakarta_Parang,final_train,True,rot-5p8
dataset_aug/final_train/batik/37__cf833bbbc2d2__orig_0003.jpg,cf833bbbc2d2,cf833bbbc2d2,dataset_batik/batik/Batik Sekar Jagad/37.jpg,batik,1,Batik Sekar Jagad,final_train,False,original
dataset_aug/final_train/batik/37__cf833bbbc2d2__brightness0p89_0008.jpg,cf833bbbc2d2,cf833bbbc2d2,dataset_batik/batik/Batik Sekar Jagad/37.jpg,batik,1,Batik Sekar Jagad,final_train,True,brightness0p89
dataset_aug/final_train/batik/0020__d508f4f2374c__orig_0076.jpg,d508f4f2374c,d508f4f2374c,dataset_batik/batik/Yogyakarta_Kawung/0020.jpg,batik,1,Yogyakarta_Kawung,final_train,False,original
dataset_aug/final_train/batik/0020__d508f4f2374c__rot90_0019.jpg,d508f4f2374c,d508f4f2374c,dataset_batik/batik/Yogyakarta_Kawung/0020.jpg,batik,1,Yogyakarta_Kawung,final_train,True,rot90
dataset_aug/final_train/batik/0021__dbb32ee71649__orig_0077.jpg,dbb32ee71649,dbb32ee71649,dataset_batik/batik/Yogyakarta_Kawung/0021.jpg,batik,1,Yogyakarta_Kawung,final_train,False,original
dataset_aug/final_train/batik/0012__de330aa7d1a2__orig_0009.jpg,de330aa7d1a2,de330aa7d1a2,dataset_batik/batik/Solo_Parang/0012.jpg,batik,1,Solo_Parang,final_train,False,original
dataset_aug/final_train/batik/0012__de330aa7d1a2__rot90_0046.jpg,de330aa7d1a2,de330aa7d1a2,dataset_batik/batik/Solo_Parang/0012.jpg,batik,1,Solo_Parang,final_train,True,rot90
dataset_aug/final_train/batik/solo4__e0dbc911eac7__orig_0136.jpg,e0dbc911eac7,e0dbc911eac7,dataset_batik/batik/batik solo/solo4.jpg,batik,1,batik solo,final_train,False,original
dataset_aug/final_train/batik/solo4__e0dbc911eac7__brightness0p88_0062.jpg,e0dbc911eac7,e0dbc911eac7,dataset_batik/batik/batik solo/solo4.jpg,batik,1,batik solo,final_train,True,brightness0p88
dataset_aug/final_train/batik/0022__e29a2b8d50fa__orig_0055.jpg,e29a2b8d50fa,e29a2b8d50fa,dataset_batik/batik/SumateraBarat_Rumah_Minang/0022.jpg,batik,1,SumateraBarat_Rumah_Minang,final_train,False,original
dataset_aug/final_train/batik/0018__e49dc5a7d4dd__orig_0037.jpg,e49dc5a7d4dd,e49dc5a7d4dd,dataset_batik/batik/SulawesiSelatan_Lontara/0018.jpg,batik,1,SulawesiSelatan_Lontara,final_train,False,original
dataset_aug/final_train/batik/54__e5f8bb3aa14e__orig_0005.jpg,e5f8bb3aa14e,e5f8bb3aa14e,dataset_batik/batik/Batik Sekar Jagad/54.jpg,batik,1,Batik Sekar Jagad,final_train,False,original
dataset_aug/final_train/batik/54__e5f8bb3aa14e__zoom03_0007.jpg,e5f8bb3aa14e,e5f8bb3aa14e,dataset_batik/batik/Batik Sekar Jagad/54.jpg,batik,1,Batik Sekar Jagad,final_train,True,zoom03
dataset_aug/final_train/batik/0036__e7708ac8cb87__orig_0114.jpg,e7708ac8cb87,e7708ac8cb87,dataset_batik/batik/Yogyakarta_Parang/0036.jpg,batik,1,Yogyakarta_Parang,final_train,False,original
dataset_aug/final_train/batik/0039__e9fd42eb86e9__orig_0030.jpg,e9fd42eb86e9,e9fd42eb86e9,dataset_batik/batik/Solo_Parang/0039.jpg,batik,1,Solo_Parang,final_train,False,original
dataset_aug/final_train/batik/pekalongan4__e9fea915240b__orig_0127.jpg,e9fea915240b,e9fea915240b,dataset_batik/batik/batik pekalongan/pekalongan4.jpg,batik,1,batik pekalongan,final_train,False,original
dataset_aug/final_train/batik/004__eb2a2549a57f__orig_0093.jpg,eb2a2549a57f,eb2a2549a57f,dataset_batik/batik/Yogyakarta_Kawung/004.jpg,batik,1,Yogyakarta_Kawung,final_train,False,original
dataset_aug/final_train/batik/004__eb2a2549a57f__flip_v_0033.jpg,eb2a2549a57f,eb2a2549a57f,dataset_batik/batik/Yogyakarta_Kawung/004.jpg,batik,1,Yogyakarta_Kawung,final_train,True,flip_v
dataset_aug/final_train/batik/0017__ec9825accca7__orig_0013.jpg,ec9825accca7,grp_ec9825accca7,dataset_batik/batik/Solo_Parang/0017.jpg,batik,1,Solo_Parang,final_train,False,original
dataset_aug/final_train/batik/0017__ec9825accca7__brightness0p97_0035.jpg,ec9825accca7,grp_ec9825accca7,dataset_batik/batik/Solo_Parang/0017.jpg,batik,1,Solo_Parang,final_train,True,brightness0p97
dataset_aug/final_train/batik/007__ef0f096eef7d__orig_0033.jpg,ef0f096eef7d,ef0f096eef7d,dataset_batik/batik/Solo_Parang/007.jpg,batik,1,Solo_Parang,final_train,False,original
dataset_aug/final_train/batik/solo2__f11fc60776fe__orig_0135.jpg,f11fc60776fe,f11fc60776fe,dataset_batik/batik/batik solo/solo2.jpg,batik,1,batik solo,final_train,False,original
dataset_aug/final_train/batik/semarangan2__f745452e50e3__orig_0130.jpg,f745452e50e3,f745452e50e3,dataset_batik/batik/batik semarangan/semarangan2.jpg,batik,1,batik semarangan,final_train,False,original
dataset_aug/final_train/batik/semarangan2__f745452e50e3__rot180_0038.jpg,f745452e50e3,f745452e50e3,dataset_batik/batik/batik semarangan/semarangan2.jpg,batik,1,batik semarangan,final_train,True,rot180
dataset_aug/final_train/batik/0015__f74bb111b026__orig_0071.jpg,f74bb111b026,f74bb111b026,dataset_batik/batik/Yogyakarta_Kawung/0015.jpg,batik,1,Yogyakarta_Kawung,final_train,False,original
dataset_aug/final_train/batik/0015__f74bb111b026__rot270_0039.jpg,f74bb111b026,f74bb111b026,dataset_batik/batik/Yogyakarta_Kawung/0015.jpg,batik,1,Yogyakarta_Kawung,final_train,True,rot270
dataset_aug/final_train/batik/0014__fa24684732b1__orig_0011.jpg,fa24684732b1,fa24684732b1,dataset_batik/batik/Solo_Parang/0014.jpg,batik,1,Solo_Parang,final_train,False,original
dataset_aug/final_train/batik/008__fb19d7075d8a__orig_0122.jpg,fb19d7075d8a,fb19d7075d8a,dataset_batik/batik/Yogyakarta_Parang/008.jpg,batik,1,Yogyakarta_Parang,final_train,False,original
dataset_aug/final_train/batik/008__fb19d7075d8a__contrast1p14_0009.jpg,fb19d7075d8a,fb19d7075d8a,dataset_batik/batik/Yogyakarta_Parang/008.jpg,batik,1,Yogyakarta_Parang,final_train,True,contrast1p14
dataset_aug/final_train/batik/0021__fc1e0904dd28__orig_0015.jpg,fc1e0904dd28,grp_ec9825accca7,dataset_batik/batik/Solo_Parang/0021.jpg,batik,1,Solo_Parang,final_train,False,original
dataset_aug/final_train/batik/006__fd0c795decdf__orig_0120.jpg,fd0c795decdf,fd0c795decdf,dataset_batik/batik/Yogyakarta_Parang/006.jpg,batik,1,Yogyakarta_Parang,final_train,False,original
dataset_aug/final_train/batik/006__fd0c795decdf__zoom08_0016.jpg,fd0c795decdf,fd0c795decdf,dataset_batik/batik/Yogyakarta_Parang/006.jpg,batik,1,Yogyakarta_Parang,final_train,True,zoom08
dataset_aug/final_train/non_batik/tenun_10__0b857a24ecf0__orig_0193.png,0b857a24ecf0,0b857a24ecf0,dataset_batik/non_batik/tenun/tenun (10).png,non_batik,0,tenun,final_train,False,original
dataset_aug/final_train/non_batik/tenun_10__0b857a24ecf0__flip_v_0024.jpg,0b857a24ecf0,0b857a24ecf0,dataset_batik/non_batik/tenun/tenun (10).png,non_batik,0,tenun,final_train,True,flip_v
dataset_aug/final_train/non_batik/tenun_10__0b857a24ecf0__zoom03_0088.jpg,0b857a24ecf0,0b857a24ecf0,dataset_batik/non_batik/tenun/tenun (10).png,non_batik,0,tenun,final_train,True,zoom03
dataset_aug/final_train/non_batik/kotak2__0ce96dcf1e27__orig_0166.jpg,0ce96dcf1e27,0ce96dcf1e27,dataset_batik/non_batik/kotak/kotak2.jpg,non_batik,0,kotak,final_train,False,original
dataset_aug/final_train/non_batik/kotak2__0ce96dcf1e27__rot+14p2_0076.jpg,0ce96dcf1e27,0ce96dcf1e27,dataset_batik/non_batik/kotak/kotak2.jpg,non_batik,0,kotak,final_train,True,rot+14p2
dataset_aug/final_train/non_batik/kotak2__0ce96dcf1e27__rot270_0012.jpg,0ce96dcf1e27,0ce96dcf1e27,dataset_batik/non_batik/kotak/kotak2.jpg,non_batik,0,kotak,final_train,True,rot270
dataset_aug/final_train/non_batik/polos_9__0ed496d9169c__orig_0191.png,0ed496d9169c,0ed496d9169c,dataset_batik/non_batik/polos/polos (9).png,non_batik,0,polos,final_train,False,original
dataset_aug/final_train/non_batik/polos_9__0ed496d9169c__brightness1p03_0008.jpg,0ed496d9169c,0ed496d9169c,dataset_batik/non_batik/polos/polos (9).png,non_batik,0,polos,final_train,True,brightness1p03
dataset_aug/final_train/non_batik/polos_9__0ed496d9169c__contrast1p08_0072.jpg,0ed496d9169c,0ed496d9169c,dataset_batik/non_batik/polos/polos (9).png,non_batik,0,polos,final_train,True,contrast1p08
dataset_aug/final_train/non_batik/polos_9__0ed496d9169c__rot90_0136.jpg,0ed496d9169c,0ed496d9169c,dataset_batik/non_batik/polos/polos (9).png,non_batik,0,polos,final_train,True,rot90
dataset_aug/final_train/non_batik/polos_2__1937342e6d3a__orig_0184.png,1937342e6d3a,1937342e6d3a,dataset_batik/non_batik/polos/polos (2).png,non_batik,0,polos,final_train,False,original
dataset_aug/final_train/non_batik/polos_2__1937342e6d3a__rot+9p1_0103.jpg,1937342e6d3a,1937342e6d3a,dataset_batik/non_batik/polos/polos (2).png,non_batik,0,polos,final_train,True,rot+9p1
dataset_aug/final_train/non_batik/polos_2__1937342e6d3a__rot270_0039.jpg,1937342e6d3a,1937342e6d3a,dataset_batik/non_batik/polos/polos (2).png,non_batik,0,polos,final_train,True,rot270
dataset_aug/final_train/non_batik/bunga_1__1c522c3d0bdc__orig_0138.png,1c522c3d0bdc,1c522c3d0bdc,dataset_batik/non_batik/bunga_nonbatik/bunga (1).png,non_batik,0,bunga_nonbatik,final_train,False,original
dataset_aug/final_train/non_batik/bunga_1__1c522c3d0bdc__rot-8p1_0085.jpg,1c522c3d0bdc,1c522c3d0bdc,dataset_batik/non_batik/bunga_nonbatik/bunga (1).png,non_batik,0,bunga_nonbatik,final_train,True,rot-8p1
dataset_aug/final_train/non_batik/bunga_1__1c522c3d0bdc__rot270_0021.jpg,1c522c3d0bdc,1c522c3d0bdc,dataset_batik/non_batik/bunga_nonbatik/bunga (1).png,non_batik,0,bunga_nonbatik,final_train,True,rot270
dataset_aug/final_train/non_batik/bunga3__1f9fa02cb0e6__orig_0150.webp,1f9fa02cb0e6,1f9fa02cb0e6,dataset_batik/non_batik/bunga_nonbatik/bunga3.webp,non_batik,0,bunga_nonbatik,final_train,False,original
dataset_aug/final_train/non_batik/bunga3__1f9fa02cb0e6__flip_h_0104.jpg,1f9fa02cb0e6,1f9fa02cb0e6,dataset_batik/non_batik/bunga_nonbatik/bunga3.webp,non_batik,0,bunga_nonbatik,final_train,True,flip_h
dataset_aug/final_train/non_batik/bunga3__1f9fa02cb0e6__rot+4p8_0040.jpg,1f9fa02cb0e6,1f9fa02cb0e6,dataset_batik/non_batik/bunga_nonbatik/bunga3.webp,non_batik,0,bunga_nonbatik,final_train,True,rot+4p8
dataset_aug/final_train/non_batik/geometris_5__2147c3827a53__orig_0161.png,2147c3827a53,2147c3827a53,dataset_batik/non_batik/geometris/geometris (5).png,non_batik,0,geometris,final_train,False,original
dataset_aug/final_train/non_batik/geometris_5__2147c3827a53__brightness0p92_0053.jpg,2147c3827a53,2147c3827a53,dataset_batik/non_batik/geometris/geometris (5).png,non_batik,0,geometris,final_train,True,brightness0p92
dataset_aug/final_train/non_batik/geometris_5__2147c3827a53__contrast0p94_0117.jpg,2147c3827a53,2147c3827a53,dataset_batik/non_batik/geometris/geometris (5).png,non_batik,0,geometris,final_train,True,contrast0p94
dataset_aug/final_train/non_batik/bunga_5__21b7b85d4086__orig_0143.png,21b7b85d4086,21b7b85d4086,dataset_batik/non_batik/bunga_nonbatik/bunga (5).png,non_batik,0,bunga_nonbatik,final_train,False,original
dataset_aug/final_train/non_batik/bunga_5__21b7b85d4086__flip_h_0077.jpg,21b7b85d4086,21b7b85d4086,dataset_batik/non_batik/bunga_nonbatik/bunga (5).png,non_batik,0,bunga_nonbatik,final_train,True,flip_h
dataset_aug/final_train/non_batik/bunga_5__21b7b85d4086__rot+13p1_0013.jpg,21b7b85d4086,21b7b85d4086,dataset_batik/non_batik/bunga_nonbatik/bunga (5).png,non_batik,0,bunga_nonbatik,final_train,True,rot+13p1
dataset_aug/final_train/non_batik/polos_6__27a1a686fc67__orig_0188.png,27a1a686fc67,27a1a686fc67,dataset_batik/non_batik/polos/polos (6).png,non_batik,0,polos,final_train,False,original
dataset_aug/final_train/non_batik/polos_6__27a1a686fc67__brightness1p07_0026.jpg,27a1a686fc67,27a1a686fc67,dataset_batik/non_batik/polos/polos (6).png,non_batik,0,polos,final_train,True,brightness1p07
dataset_aug/final_train/non_batik/polos_6__27a1a686fc67__contrast0p89_0090.jpg,27a1a686fc67,27a1a686fc67,dataset_batik/non_batik/polos/polos (6).png,non_batik,0,polos,final_train,True,contrast0p89
dataset_aug/final_train/non_batik/tenun_7__31a7bede42b0__orig_0199.png,31a7bede42b0,31a7bede42b0,dataset_batik/non_batik/tenun/tenun (7).png,non_batik,0,tenun,final_train,False,original
dataset_aug/final_train/non_batik/tenun_7__31a7bede42b0__contrast1p07_0045.jpg,31a7bede42b0,31a7bede42b0,dataset_batik/non_batik/tenun/tenun (7).png,non_batik,0,tenun,final_train,True,contrast1p07
dataset_aug/final_train/non_batik/tenun_7__31a7bede42b0__rot90_0109.jpg,31a7bede42b0,31a7bede42b0,dataset_batik/non_batik/tenun/tenun (7).png,non_batik,0,tenun,final_train,True,rot90
dataset_aug/final_train/non_batik/modern_3__33eb73d4c302__orig_0173.png,33eb73d4c302,33eb73d4c302,dataset_batik/non_batik/modern/modern (3).png,non_batik,0,modern,final_train,False,original
dataset_aug/final_train/non_batik/modern_3__33eb73d4c302__rot+2p0_0094.jpg,33eb73d4c302,33eb73d4c302,dataset_batik/non_batik/modern/modern (3).png,non_batik,0,modern,final_train,True,rot+2p0
dataset_aug/final_train/non_batik/modern_3__33eb73d4c302__rot270_0030.jpg,33eb73d4c302,33eb73d4c302,dataset_batik/non_batik/modern/modern (3).png,non_batik,0,modern,final_train,True,rot270
dataset_aug/final_train/non_batik/bunga_10__3424f5620431__orig_0139.png,3424f5620431,3424f5620431,dataset_batik/non_batik/bunga_nonbatik/bunga (10).png,non_batik,0,bunga_nonbatik,final_train,False,original
dataset_aug/final_train/non_batik/bunga_10__3424f5620431__brightness1p03_0098.jpg,3424f5620431,3424f5620431,dataset_batik/non_batik/bunga_nonbatik/bunga (10).png,non_batik,0,bunga_nonbatik,final_train,True,brightness1p03
dataset_aug/final_train/non_batik/bunga_10__3424f5620431__zoom06_0034.jpg,3424f5620431,3424f5620431,dataset_batik/non_batik/bunga_nonbatik/bunga (10).png,non_batik,0,bunga_nonbatik,final_train,True,zoom06
dataset_aug/final_train/non_batik/tenun_8__372c786cc900__orig_0200.png,372c786cc900,372c786cc900,dataset_batik/non_batik/tenun/tenun (8).png,non_batik,0,tenun,final_train,False,original
dataset_aug/final_train/non_batik/tenun_8__372c786cc900__rot180_0074.jpg,372c786cc900,372c786cc900,dataset_batik/non_batik/tenun/tenun (8).png,non_batik,0,tenun,final_train,True,rot180
dataset_aug/final_train/non_batik/tenun_8__372c786cc900__rot90_0010.jpg,372c786cc900,372c786cc900,dataset_batik/non_batik/tenun/tenun (8).png,non_batik,0,tenun,final_train,True,rot90
dataset_aug/final_train/non_batik/polos_4__378df26e0ccb__orig_0186.png,378df26e0ccb,378df26e0ccb,dataset_batik/non_batik/polos/polos (4).png,non_batik,0,polos,final_train,False,original
dataset_aug/final_train/non_batik/polos_4__378df26e0ccb__brightness1p14_0125.jpg,378df26e0ccb,378df26e0ccb,dataset_batik/non_batik/polos/polos (4).png,non_batik,0,polos,final_train,True,brightness1p14
dataset_aug/final_train/non_batik/polos_4__378df26e0ccb__zoom03_0061.jpg,378df26e0ccb,378df26e0ccb,dataset_batik/non_batik/polos/polos (4).png,non_batik,0,polos,final_train,True,zoom03
dataset_aug/final_train/non_batik/polos_8__3b5356f36723__orig_0190.png,3b5356f36723,3b5356f36723,dataset_batik/non_batik/polos/polos (8).png,non_batik,0,polos,final_train,False,original
dataset_aug/final_train/non_batik/polos_8__3b5356f36723__rot180_0128.jpg,3b5356f36723,3b5356f36723,dataset_batik/non_batik/polos/polos (8).png,non_batik,0,polos,final_train,True,rot180
dataset_aug/final_train/non_batik/polos_8__3b5356f36723__rot90_0064.jpg,3b5356f36723,3b5356f36723,dataset_batik/non_batik/polos/polos (8).png,non_batik,0,polos,final_train,True,rot90
dataset_aug/final_train/non_batik/polos_1__3c1f730579dc__orig_0182.png,3c1f730579dc,3c1f730579dc,dataset_batik/non_batik/polos/polos (1).png,non_batik,0,polos,final_train,False,original
dataset_aug/final_train/non_batik/polos_1__3c1f730579dc__contrast0p89_0054.jpg,3c1f730579dc,3c1f730579dc,dataset_batik/non_batik/polos/polos (1).png,non_batik,0,polos,final_train,True,contrast0p89
dataset_aug/final_train/non_batik/polos_1__3c1f730579dc__rot90_0118.jpg,3c1f730579dc,3c1f730579dc,dataset_batik/non_batik/polos/polos (1).png,non_batik,0,polos,final_train,True,rot90
dataset_aug/final_train/non_batik/modern_5__3ca855a91edc__orig_0175.png,3ca855a91edc,3ca855a91edc,dataset_batik/non_batik/modern/modern (5).png,non_batik,0,modern,final_train,False,original
dataset_aug/final_train/non_batik/modern_5__3ca855a91edc__brightness0p88_0044.jpg,3ca855a91edc,3ca855a91edc,dataset_batik/non_batik/modern/modern (5).png,non_batik,0,modern,final_train,True,brightness0p88
dataset_aug/final_train/non_batik/modern_5__3ca855a91edc__contrast0p89_0108.jpg,3ca855a91edc,3ca855a91edc,dataset_batik/non_batik/modern/modern (5).png,non_batik,0,modern,final_train,True,contrast0p89
dataset_aug/final_train/non_batik/geometris_9__3d11a9f87152__orig_0165.png,3d11a9f87152,3d11a9f87152,dataset_batik/non_batik/geometris/geometris (9).png,non_batik,0,geometris,final_train,False,original
