generated_path,source_id,group_id,source_path,kelas,label,subjenis,partition,is_augmented,transform
dataset_aug/cv_pool/batik/0033__6dc41f6c55a3__orig_0025.jpg,6dc41f6c55a3,6dc41f6c55a3,dataset_batik/batik/Solo_Parang/0033.jpg,batik,1,Solo_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0033__6dc41f6c55a3__rot-9p5_0148.jpg,6dc41f6c55a3,6dc41f6c55a3,dataset_batik/batik/Solo_Parang/0033.jpg,batik,1,Solo_Parang,cv_pool,True,rot-9p5
dataset_aug/cv_pool/batik/0033__6dc41f6c55a3__rot180_0011.jpg,6dc41f6c55a3,6dc41f6c55a3,dataset_batik/batik/Solo_Parang/0033.jpg,batik,1,Solo_Parang,cv_pool,True,rot180
dataset_aug/cv_pool/batik/0020__6ee03ea4ad8e__orig_0014.jpg,6ee03ea4ad8e,6ee03ea4ad8e,dataset_batik/batik/Solo_Parang/0020.jpg,batik,1,Solo_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0020__6ee03ea4ad8e__flip_v_0078.jpg,6ee03ea4ad8e,6ee03ea4ad8e,dataset_batik/batik/Solo_Parang/0020.jpg,batik,1,Solo_Parang,cv_pool,True,flip_v
dataset_aug/cv_pool/batik/0030__71b47ddc1aef__orig_0111.jpg,71b47ddc1aef,71b47ddc1aef,dataset_batik/batik/Yogyakarta_Parang/0030.jpg,batik,1,Yogyakarta_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0030__71b47ddc1aef__flip_h_0077.jpg,71b47ddc1aef,71b47ddc1aef,dataset_batik/batik/Yogyakarta_Parang/0030.jpg,batik,1,Yogyakarta_Parang,cv_pool,True,flip_h
dataset_aug/cv_pool/batik/0034__72312efd43da__orig_0040.jpg,72312efd43da,72312efd43da,dataset_batik/batik/SulawesiSelatan_Lontara/0034.jpg,batik,1,SulawesiSelatan_Lontara,cv_pool,False,original
dataset_aug/cv_pool/batik/0034__72312efd43da__rot270_0039.jpg,72312efd43da,72312efd43da,dataset_batik/batik/SulawesiSelatan_Lontara/0034.jpg,batik,1,SulawesiSelatan_Lontara,cv_pool,True,rot270
dataset_aug/cv_pool/batik/0018__72cc088c4040__orig_0102.jpg,72cc088c4040,72cc088c4040,dataset_batik/batik/Yogyakarta_Parang/0018.jpg,batik,1,Yogyakarta_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0018__72cc088c4040__rot270_0156.jpg,72cc088c4040,72cc088c4040,dataset_batik/batik/Yogyakarta_Parang/0018.jpg,batik,1,Yogyakarta_Parang,cv_pool,True,rot270
dataset_aug/cv_pool/batik/0018__72cc088c4040__rot90_0019.jpg,72cc088c4040,72cc088c4040,dataset_batik/batik/Yogyakarta_Parang/0018.jpg,batik,1,Yogyakarta_Parang,cv_pool,True,rot90
dataset_aug/cv_pool/batik/0015__73e531fe1cee__orig_0048.jpg,73e531fe1cee,73e531fe1cee,dataset_batik/batik/SumateraBarat_Rumah_Minang/0015.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,False,original
dataset_aug/cv_pool/batik/0015__73e531fe1cee__flip_v_0123.jpg,73e531fe1cee,73e531fe1cee,dataset_batik/batik/SumateraBarat_Rumah_Minang/0015.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,True,flip_v
dataset_aug/cv_pool/batik/pekalongan2__74dfb64fde15__orig_0125.jpg,74dfb64fde15,74dfb64fde15,dataset_batik/batik/batik pekalongan/pekalongan2.jpg,batik,1,batik pekalongan,cv_pool,False,original
dataset_aug/cv_pool/batik/pekalongan2__74dfb64fde15__contrast1p03_0090.jpg,74dfb64fde15,74dfb64fde15,dataset_batik/batik/batik pekalongan/pekalongan2.jpg,batik,1,batik pekalongan,cv_pool,True,contrast1p03
dataset_aug/cv_pool/batik/0025__7556e7595482__orig_0107.jpg,7556e7595482,7556e7595482,dataset_batik/batik/Yogyakarta_Parang/0025.jpg,batik,1,Yogyakarta_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0025__7556e7595482__rot180_0056.jpg,7556e7595482,7556e7595482,dataset_batik/batik/Yogyakarta_Parang/0025.jpg,batik,1,Yogyakarta_Parang,cv_pool,True,rot180
dataset_aug/cv_pool/batik/0031__798dd241fbb7__orig_0023.jpg,798dd241fbb7,798dd241fbb7,dataset_batik/batik/Solo_Parang/0031.jpg,batik,1,Solo_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0031__798dd241fbb7__contrast0p89_0126.jpg,798dd241fbb7,798dd241fbb7,dataset_batik/batik/Solo_Parang/0031.jpg,batik,1,Solo_Parang,cv_pool,True,contrast0p89
dataset_aug/cv_pool/batik/0022__7a6a08371391__orig_0078.jpg,7a6a08371391,7a6a08371391,dataset_batik/batik/Yogyakarta_Kawung/0022.jpg,batik,1,Yogyakarta_Kawung,cv_pool,False,original
dataset_aug/cv_pool/batik/0022__7a6a08371391__brightness0p97_0053.jpg,7a6a08371391,7a6a08371391,dataset_batik/batik/Yogyakarta_Kawung/0022.jpg,batik,1,Yogyakarta_Kawung,cv_pool,True,brightness0p97
dataset_aug/cv_pool/batik/0019__7a71ef3f3ade__orig_0103.jpg,7a71ef3f3ade,7a71ef3f3ade,dataset_batik/batik/Yogyakarta_Parang/0019.jpg,batik,1,Yogyakarta_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0019__7a71ef3f3ade__rot180_0101.jpg,7a71ef3f3ade,7a71ef3f3ade,dataset_batik/batik/Yogyakarta_Parang/0019.jpg,batik,1,Yogyakarta_Parang,cv_pool,True,rot180
dataset_aug/cv_pool/batik/0029__7bdd4895a8f4__orig_0109.jpg,7bdd4895a8f4,7bdd4895a8f4,dataset_batik/batik/Yogyakarta_Parang/0029.jpg,batik,1,Yogyakarta_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0029__7bdd4895a8f4__rot180_0119.jpg,7bdd4895a8f4,7bdd4895a8f4,dataset_batik/batik/Yogyakarta_Parang/0029.jpg,batik,1,Yogyakarta_Parang,cv_pool,True,rot180
dataset_aug/cv_pool/batik/0019__7cb908544ba8__orig_0074.jpg,7cb908544ba8,7cb908544ba8,dataset_batik/batik/Yogyakarta_Kawung/0019.jpg,batik,1,Yogyakarta_Kawung,cv_pool,False,original
dataset_aug/cv_pool/batik/0019__7cb908544ba8__rot180_0128.jpg,7cb908544ba8,7cb908544ba8,dataset_batik/batik/Yogyakarta_Kawung/0019.jpg,batik,1,Yogyakarta_Kawung,cv_pool,True,rot180
dataset_aug/cv_pool/batik/0029__7df4d5dd4fc0__orig_0021.jpg,7df4d5dd4fc0,7df4d5dd4fc0,dataset_batik/batik/Solo_Parang/0029.jpg,batik,1,Solo_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0029__7df4d5dd4fc0__rot180_0029.jpg,7df4d5dd4fc0,7df4d5dd4fc0,dataset_batik/batik/Solo_Parang/0029.jpg,batik,1,Solo_Parang,cv_pool,True,rot180
dataset_aug/cv_pool/batik/0013__7fbd1b9fbaf8__orig_0035.jpg,7fbd1b9fbaf8,7fbd1b9fbaf8,dataset_batik/batik/SulawesiSelatan_Lontara/0013.jpg,batik,1,SulawesiSelatan_Lontara,cv_pool,False,original
dataset_aug/cv_pool/batik/0013__7fbd1b9fbaf8__brightness1p06_0089.jpg,7fbd1b9fbaf8,7fbd1b9fbaf8,dataset_batik/batik/SulawesiSelatan_Lontara/0013.jpg,batik,1,SulawesiSelatan_Lontara,cv_pool,True,brightness1p06
dataset_aug/cv_pool/batik/0036__8044eaaa01ee__orig_0041.jpg,8044eaaa01ee,8044eaaa01ee,dataset_batik/batik/SulawesiSelatan_Lontara/0036.jpg,batik,1,SulawesiSelatan_Lontara,cv_pool,False,original
dataset_aug/cv_pool/batik/0036__8044eaaa01ee__contrast1p08_0099.jpg,8044eaaa01ee,8044eaaa01ee,dataset_batik/batik/SulawesiSelatan_Lontara/0036.jpg,batik,1,SulawesiSelatan_Lontara,cv_pool,True,contrast1p08
dataset_aug/cv_pool/batik/0030__821b217c3490__orig_0085.jpg,821b217c3490,grp_4685b3b6f662,dataset_batik/batik/Yogyakarta_Kawung/0030.jpg,batik,1,Yogyakarta_Kawung,cv_pool,False,original
dataset_aug/cv_pool/batik/0030__821b217c3490__rot180_0038.jpg,821b217c3490,grp_4685b3b6f662,dataset_batik/batik/Yogyakarta_Kawung/0030.jpg,batik,1,Yogyakarta_Kawung,cv_pool,True,rot180
dataset_aug/cv_pool/batik/002__8302690a77c5__orig_0052.jpg,8302690a77c5,8302690a77c5,dataset_batik/batik/SumateraBarat_Rumah_Minang/002.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,False,original
dataset_aug/cv_pool/batik/002__8302690a77c5__rot-10p9_0130.jpg,8302690a77c5,8302690a77c5,dataset_batik/batik/SumateraBarat_Rumah_Minang/002.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,True,rot-10p9
dataset_aug/cv_pool/batik/005__861b084216ea__orig_0065.jpg,861b084216ea,861b084216ea,dataset_batik/batik/SumateraBarat_Rumah_Minang/005.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,False,original
dataset_aug/cv_pool/batik/005__861b084216ea__rot90_0127.jpg,861b084216ea,861b084216ea,dataset_batik/batik/SumateraBarat_Rumah_Minang/005.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,True,rot90
dataset_aug/cv_pool/batik/0018__8be73861e239__orig_0050.jpg,8be73861e239,8be73861e239,dataset_batik/batik/SumateraBarat_Rumah_Minang/0018.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,False,original
dataset_aug/cv_pool/batik/0018__8be73861e239__rot90_0073.jpg,8be73861e239,8be73861e239,dataset_batik/batik/SumateraBarat_Rumah_Minang/0018.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,True,rot90
dataset_aug/cv_pool/batik/0013__8bf4cb106e92__orig_0046.jpg,8bf4cb106e92,8bf4cb106e92,dataset_batik/batik/SumateraBarat_Rumah_Minang/0013.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,False,original
dataset_aug/cv_pool/batik/0013__8bf4cb106e92__rot+13p8_0157.jpg,8bf4cb106e92,8bf4cb106e92,dataset_batik/batik/SumateraBarat_Rumah_Minang/0013.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,True,rot+13p8
dataset_aug/cv_pool/batik/0013__8bf4cb106e92__rot180_0020.jpg,8bf4cb106e92,8bf4cb106e92,dataset_batik/batik/SumateraBarat_Rumah_Minang/0013.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,True,rot180
dataset_aug/cv_pool/batik/009__8c566ec9c05a__orig_0068.jpg,8c566ec9c05a,8c566ec9c05a,dataset_batik/batik/SumateraBarat_Rumah_Minang/009.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,False,original
dataset_aug/cv_pool/batik/009__8c566ec9c05a__zoom09_0061.jpg,8c566ec9c05a,8c566ec9c05a,dataset_batik/batik/SumateraBarat_Rumah_Minang/009.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,True,zoom09
dataset_aug/cv_pool/batik/0026__8cd33e274e4d__orig_0081.jpg,8cd33e274e4d,8cd33e274e4d,dataset_batik/batik/Yogyakarta_Kawung/0026.jpg,batik,1,Yogyakarta_Kawung,cv_pool,False,original
dataset_aug/cv_pool/batik/0026__8cd33e274e4d__rot-7p4_0103.jpg,8cd33e274e4d,8cd33e274e4d,dataset_batik/batik/Yogyakarta_Kawung/0026.jpg,batik,1,Yogyakarta_Kawung,cv_pool,True,rot-7p4
dataset_aug/cv_pool/batik/006__8e278f004798__orig_0096.jpg,8e278f004798,8e278f004798,dataset_batik/batik/Yogyakarta_Kawung/006.jpg,batik,1,Yogyakarta_Kawung,cv_pool,False,original
dataset_aug/cv_pool/batik/006__8e278f004798__rot+2p0_0085.jpg,8e278f004798,8e278f004798,dataset_batik/batik/Yogyakarta_Kawung/006.jpg,batik,1,Yogyakarta_Kawung,cv_pool,True,rot+2p0
dataset_aug/cv_pool/batik/0040__8eabcd2abffa__orig_0032.jpg,8eabcd2abffa,grp_3db0cabb6a47,dataset_batik/batik/Solo_Parang/0040.jpg,batik,1,Solo_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0040__8eabcd2abffa__brightness1p10_0017.jpg,8eabcd2abffa,grp_3db0cabb6a47,dataset_batik/batik/Solo_Parang/0040.jpg,batik,1,Solo_Parang,cv_pool,True,brightness1p10
dataset_aug/cv_pool/batik/0040__8eabcd2abffa__rot90_0154.jpg,8eabcd2abffa,grp_3db0cabb6a47,dataset_batik/batik/Solo_Parang/0040.jpg,batik,1,Solo_Parang,cv_pool,True,rot90
dataset_aug/cv_pool/batik/0038__94870fc592ab__orig_0064.jpg,94870fc592ab,94870fc592ab,dataset_batik/batik/SumateraBarat_Rumah_Minang/0038.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,False,original
dataset_aug/cv_pool/batik/0038__94870fc592ab__rot90_0082.jpg,94870fc592ab,94870fc592ab,dataset_batik/batik/SumateraBarat_Rumah_Minang/0038.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,True,rot90
dataset_aug/cv_pool/batik/0019__95f29eea7980__orig_0051.jpg,95f29eea7980,95f29eea7980,dataset_batik/batik/SumateraBarat_Rumah_Minang/0019.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,False,original
dataset_aug/cv_pool/batik/0019__95f29eea7980__contrast1p13_0027.jpg,95f29eea7980,95f29eea7980,dataset_batik/batik/SumateraBarat_Rumah_Minang/0019.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,True,contrast1p13
dataset_aug/cv_pool/batik/0024__9650ae0e9e81__orig_0017.jpg,9650ae0e9e81,9650ae0e9e81,dataset_batik/batik/Solo_Parang/0024.jpg,batik,1,Solo_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0024__9650ae0e9e81__rot90_0055.jpg,9650ae0e9e81,9650ae0e9e81,dataset_batik/batik/Solo_Parang/0024.jpg,batik,1,Solo_Parang,cv_pool,True,rot90
dataset_aug/cv_pool/batik/004__9710a61c2b42__orig_0117.jpg,9710a61c2b42,9710a61c2b42,dataset_batik/batik/Yogyakarta_Parang/004.jpg,batik,1,Yogyakarta_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/004__9710a61c2b42__flip_h_0068.jpg,9710a61c2b42,9710a61c2b42,dataset_batik/batik/Yogyakarta_Parang/004.jpg,batik,1,Yogyakarta_Parang,cv_pool,True,flip_h
dataset_aug/cv_pool/batik/0033__973f90f1c799__orig_0088.jpg,973f90f1c799,973f90f1c799,dataset_batik/batik/Yogyakarta_Kawung/0033.jpg,batik,1,Yogyakarta_Kawung,cv_pool,False,original
dataset_aug/cv_pool/batik/0033__973f90f1c799__brightness1p10_0107.jpg,973f90f1c799,973f90f1c799,dataset_batik/batik/Yogyakarta_Kawung/0033.jpg,batik,1,Yogyakarta_Kawung,cv_pool,True,brightness1p10
dataset_aug/cv_pool/batik/002__975d095d1710__orig_0075.jpg,975d095d1710,975d095d1710,dataset_batik/batik/Yogyakarta_Kawung/002.jpg,batik,1,Yogyakarta_Kawung,cv_pool,False,original
dataset_aug/cv_pool/batik/002__975d095d1710__rot270_0138.jpg,975d095d1710,975d095d1710,dataset_batik/batik/Yogyakarta_Kawung/002.jpg,batik,1,Yogyakarta_Kawung,cv_pool,True,rot270
dataset_aug/cv_pool/batik/002__975d095d1710__rot90_0001.jpg,975d095d1710,975d095d1710,dataset_batik/batik/Yogyakarta_Kawung/002.jpg,batik,1,Yogyakarta_Kawung,cv_pool,True,rot90
dataset_aug/cv_pool/batik/0036__9c55efc8bc01__orig_0090.jpg,9c55efc8bc01,9c55efc8bc01,dataset_batik/batik/Yogyakarta_Kawung/0036.jpg,batik,1,Yogyakarta_Kawung,cv_pool,False,original
dataset_aug/cv_pool/batik/0036__9c55efc8bc01__flip_v_0159.jpg,9c55efc8bc01,9c55efc8bc01,dataset_batik/batik/Yogyakarta_Kawung/0036.jpg,batik,1,Yogyakarta_Kawung,cv_pool,True,flip_v
dataset_aug/cv_pool/batik/0036__9c55efc8bc01__rot+3p2_0022.jpg,9c55efc8bc01,9c55efc8bc01,dataset_batik/batik/Yogyakarta_Kawung/0036.jpg,batik,1,Yogyakarta_Kawung,cv_pool,True,rot+3p2
dataset_aug/cv_pool/batik/0010__9c71e54f91f9__orig_0098.jpg,9c71e54f91f9,9c71e54f91f9,dataset_batik/batik/Yogyakarta_Parang/0010.jpg,batik,1,Yogyakarta_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0010__9c71e54f91f9__brightness0p97_0161.jpg,9c71e54f91f9,9c71e54f91f9,dataset_batik/batik/Yogyakarta_Parang/0010.jpg,batik,1,Yogyakarta_Parang,cv_pool,True,brightness0p97
dataset_aug/cv_pool/batik/0010__9c71e54f91f9__flip_v_0024.jpg,9c71e54f91f9,9c71e54f91f9,dataset_batik/batik/Yogyakarta_Parang/0010.jpg,batik,1,Yogyakarta_Parang,cv_pool,True,flip_v
dataset_aug/cv_pool/batik/semarangan5__9ca0fa064166__orig_0133.jpg,9ca0fa064166,grp_1e1c6c73c84d,dataset_batik/batik/batik semarangan/semarangan5.jpg,batik,1,batik semarangan,cv_pool,False,original
dataset_aug/cv_pool/batik/semarangan5__9ca0fa064166__rot90_0046.jpg,9ca0fa064166,grp_1e1c6c73c84d,dataset_batik/batik/batik semarangan/semarangan5.jpg,batik,1,batik semarangan,cv_pool,True,rot90
dataset_aug/cv_pool/batik/0029__9cc5012e3077__orig_0060.jpg,9cc5012e3077,9cc5012e3077,dataset_batik/batik/SumateraBarat_Rumah_Minang/0029.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,False,original
dataset_aug/cv_pool/batik/0029__9cc5012e3077__rot-13p7_0112.jpg,9cc5012e3077,9cc5012e3077,dataset_batik/batik/SumateraBarat_Rumah_Minang/0029.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,True,rot-13p7
dataset_aug/cv_pool/batik/0028__9fb8bf36fd8b__orig_0020.jpg,9fb8bf36fd8b,grp_204cc85f05f5,dataset_batik/batik/Solo_Parang/0028.jpg,batik,1,Solo_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0028__9fb8bf36fd8b__rot90_0091.jpg,9fb8bf36fd8b,grp_204cc85f05f5,dataset_batik/batik/Solo_Parang/0028.jpg,batik,1,Solo_Parang,cv_pool,True,rot90
dataset_aug/cv_pool/batik/0030__a10f0a7e53bd__orig_0022.jpg,a10f0a7e53bd,a10f0a7e53bd,dataset_batik/batik/Solo_Parang/0030.jpg,batik,1,Solo_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0030__a10f0a7e53bd__rot-2p4_0121.jpg,a10f0a7e53bd,a10f0a7e53bd,dataset_batik/batik/Solo_Parang/0030.jpg,batik,1,Solo_Parang,cv_pool,True,rot-2p4
dataset_aug/cv_pool/batik/semarangan1__a234e5ca3e30__orig_0129.jpg,a234e5ca3e30,a234e5ca3e30,dataset_batik/batik/batik semarangan/semarangan1.jpg,batik,1,batik semarangan,cv_pool,False,original
dataset_aug/cv_pool/batik/semarangan1__a234e5ca3e30__brightness0p91_0071.jpg,a234e5ca3e30,a234e5ca3e30,dataset_batik/batik/batik semarangan/semarangan1.jpg,batik,1,batik semarangan,cv_pool,True,brightness0p91
dataset_aug/cv_pool/batik/0034__a24266798391__orig_0113.jpg,a24266798391,a24266798391,dataset_batik/batik/Yogyakarta_Parang/0034.jpg,batik,1,Yogyakarta_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0034__a24266798391__rot90_0037.jpg,a24266798391,a24266798391,dataset_batik/batik/Yogyakarta_Parang/0034.jpg,batik,1,Yogyakarta_Parang,cv_pool,True,rot90
dataset_aug/cv_pool/batik/0021__a291e5c48a49__orig_0054.jpg,a291e5c48a49,a291e5c48a49,dataset_batik/batik/SumateraBarat_Rumah_Minang/0021.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,False,original
dataset_aug/cv_pool/batik/0021__a291e5c48a49__rot90_0100.jpg,a291e5c48a49,a291e5c48a49,dataset_batik/batik/SumateraBarat_Rumah_Minang/0021.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,True,rot90
dataset_aug/cv_pool/batik/0017__a3833f8e9773__orig_0101.jpg,a3833f8e9773,grp_a3833f8e9773,dataset_batik/batik/Yogyakarta_Parang/0017.jpg,batik,1,Yogyakarta_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0017__a3833f8e9773__contrast1p03_0117.jpg,a3833f8e9773,grp_a3833f8e9773,dataset_batik/batik/Yogyakarta_Parang/0017.jpg,batik,1,Yogyakarta_Parang,cv_pool,True,contrast1p03
dataset_aug/cv_pool/batik/0036__a592c69656eb__orig_0027.jpg,a592c69656eb,a592c69656eb,dataset_batik/batik/Solo_Parang/0036.jpg,batik,1,Solo_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0036__a592c69656eb__rot+9p0_0076.jpg,a592c69656eb,a592c69656eb,dataset_batik/batik/Solo_Parang/0036.jpg,batik,1,Solo_Parang,cv_pool,True,rot+9p0
dataset_aug/cv_pool/batik/005__a940ff920c6c__orig_0119.jpg,a940ff920c6c,a940ff920c6c,dataset_batik/batik/Yogyakarta_Parang/005.jpg,batik,1,Yogyakarta_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/005__a940ff920c6c__flip_v_0051.jpg,a940ff920c6c,a940ff920c6c,dataset_batik/batik/Yogyakarta_Parang/005.jpg,batik,1,Yogyakarta_Parang,cv_pool,True,flip_v
dataset_aug/cv_pool/batik/009__aa85c99944f2__orig_0123.jpg,aa85c99944f2,grp_a3833f8e9773,dataset_batik/batik/Yogyakarta_Parang/009.jpg,batik,1,Yogyakarta_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/009__aa85c99944f2__flip_h_0086.jpg,aa85c99944f2,grp_a3833f8e9773,dataset_batik/batik/Yogyakarta_Parang/009.jpg,batik,1,Yogyakarta_Parang,cv_pool,True,flip_h
dataset_aug/cv_pool/batik/0016__ae689bfb028c__orig_0012.jpg,ae689bfb028c,ae689bfb028c,dataset_batik/batik/Solo_Parang/0016.jpg,batik,1,Solo_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0016__ae689bfb028c__flip_h_0014.jpg,ae689bfb028c,ae689bfb028c,dataset_batik/batik/Solo_Parang/0016.jpg,batik,1,Solo_Parang,cv_pool,True,flip_h
dataset_aug/cv_pool/batik/0016__ae689bfb028c__zoom08_0151.jpg,ae689bfb028c,ae689bfb028c,dataset_batik/batik/Solo_Parang/0016.jpg,batik,1,Solo_Parang,cv_pool,True,zoom08
dataset_aug/cv_pool/batik/0__aefd54b84960__orig_0001.jpg,aefd54b84960,aefd54b84960,dataset_batik/batik/Batik Sekar Jagad/0.jpg,batik,1,Batik Sekar Jagad,cv_pool,False,original
dataset_aug/cv_pool/batik/0__aefd54b84960__flip_h_0041.jpg,aefd54b84960,aefd54b84960,dataset_batik/batik/Batik Sekar Jagad/0.jpg,batik,1,Batik Sekar Jagad,cv_pool,True,flip_h
dataset_aug/cv_pool/batik/0032__b9f0bcdd4ffc__orig_0112.jpg,b9f0bcdd4ffc,b9f0bcdd4ffc,dataset_batik/batik/Yogyakarta_Parang/0032.jpg,batik,1,Yogyakarta_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/0032__b9f0bcdd4ffc__zoom02_0070.jpg,b9f0bcdd4ffc,b9f0bcdd4ffc,dataset_batik/batik/Yogyakarta_Parang/0032.jpg,batik,1,Yogyakarta_Parang,cv_pool,True,zoom02
dataset_aug/cv_pool/batik/0016__ba741b615b90__orig_0072.jpg,ba741b615b90,ba741b615b90,dataset_batik/batik/Yogyakarta_Kawung/0016.jpg,batik,1,Yogyakarta_Kawung,cv_pool,False,original
dataset_aug/cv_pool/batik/0016__ba741b615b90__flip_h_0113.jpg,ba741b615b90,ba741b615b90,dataset_batik/batik/Yogyakarta_Kawung/0016.jpg,batik,1,Yogyakarta_Kawung,cv_pool,True,flip_h
dataset_aug/cv_pool/batik/0035__bbdb13d788e1__orig_0089.jpg,bbdb13d788e1,bbdb13d788e1,dataset_batik/batik/Yogyakarta_Kawung/0035.jpg,batik,1,Yogyakarta_Kawung,cv_pool,False,original
dataset_aug/cv_pool/batik/0035__bbdb13d788e1__flip_h_0095.jpg,bbdb13d788e1,bbdb13d788e1,dataset_batik/batik/Yogyakarta_Kawung/0035.jpg,batik,1,Yogyakarta_Kawung,cv_pool,True,flip_h
dataset_aug/cv_pool/batik/0027__bd730be873eb__orig_0082.jpg,bd730be873eb,bd730be873eb,dataset_batik/batik/Yogyakarta_Kawung/0027.jpg,batik,1,Yogyakarta_Kawung,cv_pool,False,original
dataset_aug/cv_pool/batik/0027__bd730be873eb__flip_h_0050.jpg,bd730be873eb,bd730be873eb,dataset_batik/batik/Yogyakarta_Kawung/0027.jpg,batik,1,Yogyakarta_Kawung,cv_pool,True,flip_h
dataset_aug/cv_pool/batik/007__bdad9f0a9e63__orig_0121.jpg,bdad9f0a9e63,bdad9f0a9e63,dataset_batik/batik/Yogyakarta_Parang/007.jpg,batik,1,Yogyakarta_Parang,cv_pool,False,original
dataset_aug/cv_pool/batik/007__bdad9f0a9e63__zoom06_0043.jpg,bdad9f0a9e63,bdad9f0a9e63,dataset_batik/batik/Yogyakarta_Parang/007.jpg,batik,1,Yogyakarta_Parang,cv_pool,True,zoom06
dataset_aug/cv_pool/batik/0036__be07729e8e4c__orig_0062.jpg,be07729e8e4c,be07729e8e4c,dataset_batik/batik/SumateraBarat_Rumah_Minang/0036.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,False,original
dataset_aug/cv_pool/batik/0036__be07729e8e4c__contrast0p97_0081.jpg,be07729e8e4c,be07729e8e4c,dataset_batik/batik/SumateraBarat_Rumah_Minang/0036.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,True,contrast0p97
dataset_aug/cv_pool/batik/0031__c23c92dfb3a6__orig_0086.jpg,c23c92dfb3a6,c23c92dfb3a6,dataset_batik/batik/Yogyakarta_Kawung/0031.jpg,batik,1,Yogyakarta_Kawung,cv_pool,False,original
dataset_aug/cv_pool/batik/0031__c23c92dfb3a6__flip_v_0033.jpg,c23c92dfb3a6,c23c92dfb3a6,dataset_batik/batik/Yogyakarta_Kawung/0031.jpg,batik,1,Yogyakarta_Kawung,cv_pool,True,flip_v
dataset_aug/cv_pool/batik/0014__c2b746a6af12__orig_0070.jpg,c2b746a6af12,c2b746a6af12,dataset_batik/batik/Yogyakarta_Kawung/0014.jpg,batik,1,Yogyakarta_Kawung,cv_pool,False,original
dataset_aug/cv_pool/batik/0014__c2b746a6af12__flip_v_0042.jpg,c2b746a6af12,c2b746a6af12,dataset_batik/batik/Yogyakarta_Kawung/0014.jpg,batik,1,Yogyakarta_Kawung,cv_pool,True,flip_v
dataset_aug/cv_pool/batik/0037__c54620730f2e__orig_0091.jpg,c54620730f2e,c54620730f2e,dataset_batik/batik/Yogyakarta_Kawung/0037.jpg,batik,1,Yogyakarta_Kawung,cv_pool,False,original
dataset_aug/cv_pool/batik/0037__c54620730f2e__brightness1p03_0044.jpg,c54620730f2e,c54620730f2e,dataset_batik/batik/Yogyakarta_Kawung/0037.jpg,batik,1,Yogyakarta_Kawung,cv_pool,True,brightness1p03
dataset_aug/cv_pool/batik/0023__c8389f7774ca__orig_0056.jpg,c8389f7774ca,c8389f7774ca,dataset_batik/batik/SumateraBarat_Rumah_Minang/0023.jpg,batik,1,SumateraBarat_Rumah_Minang,cv_pool,False,original
